Date,Open,High,Low,Close,Volume,EMA_50,EMA_200,Below_EMA_200,EMA_score,EMA_trend,ST_state,ST_signal,MS_structure,MS_bias,Trend_score,Trend_band,Trend_agreement,Trend_description,RS_score,RS_state,RS_agreement,RSI_14,RSI_state,MACD,MACD_signal,MACD_state,Stoch_state,ROC_10,ROC_10_z,ROC_10_z_basis,ROC_score,ROC_state,Momentum_score,Momentum_band,Momentum_agreement,Momentum_divergence,Momentum_description,BB_state,ADX_regime,ADX_direction,ADX_rising,ATR_rising,DC_state,Volatility_score,Volatility_band,Volatility_trend,Volatility_change,Volatility_squeeze,Volatility_description,ATR_note,Vol_state,Vol_trend,Vol_price_confirm,CMF,CMF_state,MFI,MFI_state,Stage_name,Stage_substage,Stage_confidence,Stage_days,Prev_stage_name,Prev_stage_days,Final_decision,Final_score,Final_conviction,Final_blocker,Final_description,Final_description_5d_ago,Final_description_10d_ago
2021-08-23,137.29366734489113,139.2329808285362,131.6746129420537,132.27133178710938,202878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,132.32104367196823,134.75761748443506,131.57515280028318,133.46473693847656,160005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,134.26035690331167,134.80734657758512,131.7740539976948,133.46473693847656,105920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,134.60844825450167,152.0622828844774,133.4647397883828,144.9017333984375,3483075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,146.14488197079075,151.86337866207018,141.52036462965762,145.1006317138672,1692202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,145.647615666287,147.98474637923087,141.81871844159377,142.31597900390625,498006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,144.2055595593668,146.99022167555074,139.33241223743568,140.42637634277344,502559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,141.42091732960077,142.41543856985842,134.3598256288853,135.9013214111328,354360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,137.39308128756082,140.52583179822196,135.75212757377693,138.487060546875,220821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,140.17775029716424,141.6198029012305,133.21610238424893,133.76309204101562,618919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,135.00624800874212,136.0504982659469,134.1608989492933,134.5089874267578,100153,,,,,,Uptrend,Hold,,,,,,,,,,,,,,,,1.6917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,135.15541165041242,136.24939093235312,132.02267625014508,132.96746826171875,210124,,,,,,Uptrend,Hold,,,,,,,,,,,,,,,,-0.3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,135.1554293892468,135.1554293892468,131.27680265364674,132.8183135986328,158293,,,,,,Uptrend,Hold,,,,,,,,,,,,,,,,-0.4843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,133.56419488988084,134.65815906131516,131.72432467288462,132.4204864501953,130193,,,,,,Uptrend,Hold,,,,,,,,,,,,,,,,-8.6136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,133.11666830870158,133.1663822284078,130.77953742532168,131.02816772460938,134378,,,,14.87,Strong Bear,Uptrend,Hold,,,,,,,,,,54.3302,Neutral,,,,,-9.6984,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7002,Neutral,,,,,,,,,,,,,
2021-09-14,131.97295312209638,134.85707355242184,131.27679135449657,133.61392211914062,181186,,,,20.08,Bear,Uptrend,Hold,,,,,,,,,,58.859,Neutral,,,,,-6.1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5713,Neutral,,,,,,,,,,,,,
